[MLP]   svm_data_20260507_133636.csv                       24741샘플
[MLP] CSV 로드  →  총 24741샘플
[MLP] 로드 완료 | 전체: 24741개  (배경: 12371, 사람: 12370)
[MLP] 특징 모드: ESP32 (21개)
[MLP] 학습: 19792개 (80%)  검증: 4949개 (20%)  [비율고정: 유지 | 분리시드: 42]
[MLP] 스케일러: StandardScaler (z-score)
[MLP] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
[MLP]  디바이스: cpu
[MLP]  구조: 21 → 128 → 64 → 32 → 2
[MLP]  에폭: 1500  배치: 128  LR: 2.00e-03  Dropout: 0.2
[MLP]  Early Stop: 비활성화
[MLP]  LR 스케줄러: patience=50  factor=0.5  min_lr=1e-6
[MLP]  검증 비율: 20%  분리 비율고정: 유지  분리 시드: 42
[MLP]  스케일러: StandardScaler  특징 모드: ESP32
[MLP]  사용 특징 (21개): SPECTRAL_ROLLOFF, SPECTRAL_BANDWIDTH, PEAK_COUNT, MID_RATIO, LOW_TO_HIGH_RATIO, SECOND_PEAK_FREQ, KURTOSIS, CENTROID, PEAK_FREQ, LOW_RATIO, RMS, AVG_ENERGY, PEAK_ENERGY, ENERGY_VARIANCE, PEAK_TO_AVG_E, HIGH_RATIO, PEAK1_TO_PEAK2_RATIO, SKEWNESS, DC_RATIO, DELTA_PEAK_FREQ, SPECTRAL_FLATNESS
[MLP] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
  에폭   1/1500 | 손실: 0.5962 | 학습: 67.3% | 검증: 65.7% | lr: 2.00e-03 | 0.3s ★
  에폭 425/1500 | 손실: 0.2851 | 학습: 93.6% | 검증: 85.8% | lr: 2.00e-03 | 0.3s
  에폭 426/1500 | 손실: 0.2916 | 학습: 93.5% | 검증: 85.5% | lr: 2.00e-03 | 0.3s
  에폭 427/1500 | 손실: 0.2836 | 학습: 93.8% | 검증: 85.9% | lr: 2.00e-03 | 0.3s
  에폭 428/1500 | 손실: 0.2871 | 학습: 93.5% | 검증: 86.0% | lr: 2.00e-03 | 0.3s
  에폭 429/1500 | 손실: 0.2914 | 학습: 94.0% | 검증: 86.1% | lr: 2.00e-03 | 0.3s
  에폭 430/1500 | 손실: 0.2842 | 학습: 93.9% | 검증: 86.2% | lr: 2.00e-03 | 0.3s
  에폭 431/1500 | 손실: 0.2815 | 학습: 93.6% | 검증: 85.8% | lr: 2.00e-03 | 0.3s
  에폭 432/1500 | 손실: 0.2843 | 학습: 93.8% | 검증: 85.7% | lr: 2.00e-03 | 0.3s
  에폭 433/1500 | 손실: 0.2883 | 학습: 93.7% | 검증: 86.0% | lr: 2.00e-03 | 0.3s
  에폭 434/1500 | 손실: 0.2863 | 학습: 93.7% | 검증: 85.9% | lr: 2.00e-03 | 0.3s
  에폭 435/1500 | 손실: 0.2864 | 학습: 93.9% | 검증: 86.2% | lr: 2.00e-03 | 0.3s
  에폭 436/1500 | 손실: 0.2857 | 학습: 93.1% | 검증: 85.8% | lr: 2.00e-03 | 0.3s
  에폭 437/1500 | 손실: 0.2794 | 학습: 94.0% | 검증: 85.7% | lr: 2.00e-03 | 0.3s
  에폭 438/1500 | 손실: 0.2855 | 학습: 93.7% | 검증: 85.9% | lr: 2.00e-03 | 0.3s
  에폭 439/1500 | 손실: 0.2878 | 학습: 93.8% | 검증: 86.0% | lr: 2.00e-03 | 0.3s
  에폭 440/1500 | 손실: 0.2816 | 학습: 93.4% | 검증: 86.5% | lr: 2.00e-03 | 0.3s ★
  에폭 441/1500 | 손실: 0.2841 | 학습: 93.4% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 442/1500 | 손실: 0.2874 | 학습: 93.9% | 검증: 86.5% | lr: 2.00e-03 | 0.3s
  에폭 443/1500 | 손실: 0.2919 | 학습: 93.4% | 검증: 85.9% | lr: 2.00e-03 | 0.3s
  에폭 444/1500 | 손실: 0.2812 | 학습: 93.8% | 검증: 86.4% | lr: 2.00e-03 | 0.3s
  에폭 445/1500 | 손실: 0.2846 | 학습: 94.1% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 446/1500 | 손실: 0.2831 | 학습: 93.8% | 검증: 86.2% | lr: 2.00e-03 | 0.3s
  에폭 447/1500 | 손실: 0.2828 | 학습: 93.6% | 검증: 86.1% | lr: 2.00e-03 | 0.3s
  에폭 448/1500 | 손실: 0.2833 | 학습: 94.0% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 449/1500 | 손실: 0.2867 | 학습: 93.6% | 검증: 86.6% | lr: 2.00e-03 | 0.3s ★
  에폭 450/1500 | 손실: 0.2843 | 학습: 94.0% | 검증: 86.1% | lr: 2.00e-03 | 0.3s
  에폭 451/1500 | 손실: 0.2823 | 학습: 93.9% | 검증: 86.5% | lr: 2.00e-03 | 0.3s
  에폭 452/1500 | 손실: 0.2770 | 학습: 94.0% | 검증: 86.2% | lr: 2.00e-03 | 0.3s
  에폭 453/1500 | 손실: 0.2895 | 학습: 93.5% | 검증: 85.8% | lr: 2.00e-03 | 0.3s
  에폭 454/1500 | 손실: 0.2925 | 학습: 93.7% | 검증: 86.0% | lr: 2.00e-03 | 0.3s
  에폭 455/1500 | 손실: 0.2906 | 학습: 93.9% | 검증: 86.2% | lr: 2.00e-03 | 0.3s
  에폭 456/1500 | 손실: 0.2832 | 학습: 93.9% | 검증: 86.0% | lr: 2.00e-03 | 0.3s
  에폭 457/1500 | 손실: 0.2814 | 학습: 93.8% | 검증: 85.9% | lr: 2.00e-03 | 0.3s
  에폭 458/1500 | 손실: 0.2766 | 학습: 93.9% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 459/1500 | 손실: 0.2850 | 학습: 93.7% | 검증: 86.4% | lr: 2.00e-03 | 0.3s
  에폭 460/1500 | 손실: 0.2831 | 학습: 93.6% | 검증: 85.9% | lr: 2.00e-03 | 0.3s
  에폭 461/1500 | 손실: 0.2838 | 학습: 93.6% | 검증: 85.4% | lr: 2.00e-03 | 0.3s
  에폭 462/1500 | 손실: 0.2718 | 학습: 93.9% | 검증: 86.2% | lr: 2.00e-03 | 0.3s
  에폭 463/1500 | 손실: 0.2875 | 학습: 93.9% | 검증: 85.9% | lr: 2.00e-03 | 0.3s
  에폭 464/1500 | 손실: 0.2829 | 학습: 94.1% | 검증: 86.5% | lr: 2.00e-03 | 0.3s
  에폭 465/1500 | 손실: 0.2827 | 학습: 93.8% | 검증: 86.4% | lr: 2.00e-03 | 0.3s
  에폭 466/1500 | 손실: 0.2865 | 학습: 94.1% | 검증: 86.8% | lr: 2.00e-03 | 0.3s ★
  에폭 467/1500 | 손실: 0.2783 | 학습: 93.7% | 검증: 86.6% | lr: 2.00e-03 | 0.3s
  에폭 468/1500 | 손실: 0.2863 | 학습: 93.8% | 검증: 86.2% | lr: 2.00e-03 | 0.3s
  에폭 469/1500 | 손실: 0.2795 | 학습: 93.9% | 검증: 86.7% | lr: 2.00e-03 | 0.3s
  에폭 470/1500 | 손실: 0.2855 | 학습: 93.9% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 471/1500 | 손실: 0.2873 | 학습: 93.8% | 검증: 86.4% | lr: 2.00e-03 | 0.3s
  에폭 472/1500 | 손실: 0.2813 | 학습: 94.1% | 검증: 86.5% | lr: 2.00e-03 | 0.3s
  에폭 473/1500 | 손실: 0.2810 | 학습: 94.1% | 검증: 86.1% | lr: 2.00e-03 | 0.3s
  에폭 474/1500 | 손실: 0.2762 | 학습: 94.0% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 475/1500 | 손실: 0.2804 | 학습: 94.3% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 476/1500 | 손실: 0.2868 | 학습: 93.9% | 검증: 85.8% | lr: 2.00e-03 | 0.3s
  에폭 477/1500 | 손실: 0.2800 | 학습: 94.0% | 검증: 86.4% | lr: 2.00e-03 | 0.3s
  에폭 478/1500 | 손실: 0.2833 | 학습: 93.9% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 479/1500 | 손실: 0.2886 | 학습: 94.0% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 480/1500 | 손실: 0.2792 | 학습: 93.8% | 검증: 86.5% | lr: 2.00e-03 | 0.3s
  에폭 481/1500 | 손실: 0.2771 | 학습: 94.1% | 검증: 86.6% | lr: 2.00e-03 | 0.3s
  에폭 482/1500 | 손실: 0.2779 | 학습: 94.0% | 검증: 86.2% | lr: 2.00e-03 | 0.3s
  에폭 483/1500 | 손실: 0.2783 | 학습: 94.1% | 검증: 86.5% | lr: 2.00e-03 | 0.3s
  에폭 484/1500 | 손실: 0.2778 | 학습: 93.9% | 검증: 85.9% | lr: 2.00e-03 | 0.3s
  에폭 485/1500 | 손실: 0.2804 | 학습: 94.1% | 검증: 86.5% | lr: 2.00e-03 | 0.3s
  에폭 486/1500 | 손실: 0.2795 | 학습: 94.2% | 검증: 86.6% | lr: 2.00e-03 | 0.3s
  에폭 487/1500 | 손실: 0.2804 | 학습: 93.9% | 검증: 86.5% | lr: 2.00e-03 | 0.3s
  에폭 488/1500 | 손실: 0.2779 | 학습: 94.0% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 489/1500 | 손실: 0.2831 | 학습: 94.0% | 검증: 86.4% | lr: 2.00e-03 | 0.3s
  에폭 490/1500 | 손실: 0.2805 | 학습: 93.8% | 검증: 86.6% | lr: 2.00e-03 | 0.3s
  에폭 491/1500 | 손실: 0.2803 | 학습: 94.2% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 492/1500 | 손실: 0.2864 | 학습: 94.1% | 검증: 86.2% | lr: 2.00e-03 | 0.3s
  에폭 493/1500 | 손실: 0.2814 | 학습: 93.8% | 검증: 85.9% | lr: 2.00e-03 | 0.3s
  에폭 494/1500 | 손실: 0.2794 | 학습: 93.9% | 검증: 86.8% | lr: 2.00e-03 | 0.3s ★
  에폭 495/1500 | 손실: 0.2809 | 학습: 94.1% | 검증: 86.7% | lr: 2.00e-03 | 0.3s
  에폭 496/1500 | 손실: 0.2761 | 학습: 94.2% | 검증: 86.8% | lr: 2.00e-03 | 0.3s ★
  에폭 497/1500 | 손실: 0.2761 | 학습: 93.7% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 498/1500 | 손실: 0.2805 | 학습: 94.0% | 검증: 86.8% | lr: 2.00e-03 | 0.3s
  에폭 499/1500 | 손실: 0.2751 | 학습: 93.8% | 검증: 86.1% | lr: 2.00e-03 | 0.3s
  에폭 500/1500 | 손실: 0.2772 | 학습: 93.7% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 501/1500 | 손실: 0.2805 | 학습: 93.8% | 검증: 86.2% | lr: 2.00e-03 | 0.3s
  에폭 502/1500 | 손실: 0.2792 | 학습: 94.0% | 검증: 86.0% | lr: 2.00e-03 | 0.3s
  에폭 503/1500 | 손실: 0.2763 | 학습: 94.3% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 504/1500 | 손실: 0.2818 | 학습: 94.2% | 검증: 86.1% | lr: 2.00e-03 | 0.3s
  에폭 505/1500 | 손실: 0.2762 | 학습: 94.2% | 검증: 86.8% | lr: 2.00e-03 | 0.3s
  에폭 506/1500 | 손실: 0.2807 | 학습: 93.9% | 검증: 86.1% | lr: 2.00e-03 | 0.3s
  에폭 507/1500 | 손실: 0.2787 | 학습: 94.4% | 검증: 86.5% | lr: 2.00e-03 | 0.3s
  에폭 508/1500 | 손실: 0.2819 | 학습: 93.8% | 검증: 85.8% | lr: 2.00e-03 | 0.3s
  에폭 509/1500 | 손실: 0.2742 | 학습: 94.2% | 검증: 86.7% | lr: 2.00e-03 | 0.3s
  에폭 510/1500 | 손실: 0.2741 | 학습: 94.3% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 511/1500 | 손실: 0.2772 | 학습: 93.9% | 검증: 86.0% | lr: 2.00e-03 | 0.3s
  에폭 512/1500 | 손실: 0.2799 | 학습: 94.2% | 검증: 86.4% | lr: 2.00e-03 | 0.3s
  에폭 513/1500 | 손실: 0.2849 | 학습: 94.0% | 검증: 86.6% | lr: 1.00e-03 | 0.3s
  에폭 514/1500 | 손실: 0.2700 | 학습: 94.2% | 검증: 86.4% | lr: 1.00e-03 | 0.3s
  에폭 515/1500 | 손실: 0.2673 | 학습: 94.5% | 검증: 86.7% | lr: 1.00e-03 | 0.3s
  에폭 516/1500 | 손실: 0.2634 | 학습: 94.6% | 검증: 86.5% | lr: 1.00e-03 | 0.3s
  에폭 517/1500 | 손실: 0.2619 | 학습: 94.9% | 검증: 86.7% | lr: 1.00e-03 | 0.3s
  에폭 518/1500 | 손실: 0.2568 | 학습: 94.7% | 검증: 86.9% | lr: 1.00e-03 | 0.3s ★
  에폭 519/1500 | 손실: 0.2631 | 학습: 94.5% | 검증: 86.4% | lr: 1.00e-03 | 0.3s
  에폭 520/1500 | 손실: 0.2635 | 학습: 94.8% | 검증: 86.8% | lr: 1.00e-03 | 0.3s
  에폭 521/1500 | 손실: 0.2583 | 학습: 95.0% | 검증: 87.1% | lr: 1.00e-03 | 0.3s ★
  에폭 522/1500 | 손실: 0.2534 | 학습: 94.9% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 523/1500 | 손실: 0.2620 | 학습: 95.0% | 검증: 87.0% | lr: 1.00e-03 | 0.3s
  에폭 524/1500 | 손실: 0.2568 | 학습: 94.8% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 525/1500 | 손실: 0.2564 | 학습: 94.9% | 검증: 86.8% | lr: 1.00e-03 | 0.3s
  에폭 526/1500 | 손실: 0.2590 | 학습: 94.9% | 검증: 87.2% | lr: 1.00e-03 | 0.3s ★
  에폭 527/1500 | 손실: 0.2593 | 학습: 94.8% | 검증: 86.7% | lr: 1.00e-03 | 0.3s
  에폭 528/1500 | 손실: 0.2650 | 학습: 94.8% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 529/1500 | 손실: 0.2646 | 학습: 94.9% | 검증: 86.7% | lr: 1.00e-03 | 0.3s
  에폭 530/1500 | 손실: 0.2580 | 학습: 95.1% | 검증: 87.0% | lr: 1.00e-03 | 0.3s
  에폭 531/1500 | 손실: 0.2664 | 학습: 95.1% | 검증: 87.0% | lr: 1.00e-03 | 0.3s
  에폭 532/1500 | 손실: 0.2544 | 학습: 94.9% | 검증: 86.8% | lr: 1.00e-03 | 0.3s
  에폭 533/1500 | 손실: 0.2557 | 학습: 94.9% | 검증: 86.5% | lr: 1.00e-03 | 0.3s
  에폭 534/1500 | 손실: 0.2563 | 학습: 94.9% | 검증: 86.5% | lr: 1.00e-03 | 0.3s
  에폭 535/1500 | 손실: 0.2552 | 학습: 95.1% | 검증: 86.8% | lr: 1.00e-03 | 0.3s
  에폭 536/1500 | 손실: 0.2590 | 학습: 95.0% | 검증: 86.6% | lr: 1.00e-03 | 0.3s
  에폭 537/1500 | 손실: 0.2581 | 학습: 95.1% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 538/1500 | 손실: 0.2515 | 학습: 95.0% | 검증: 86.6% | lr: 1.00e-03 | 0.3s
  에폭 539/1500 | 손실: 0.2630 | 학습: 95.1% | 검증: 86.7% | lr: 1.00e-03 | 0.3s
  에폭 540/1500 | 손실: 0.2552 | 학습: 94.9% | 검증: 86.8% | lr: 1.00e-03 | 0.3s
  에폭 541/1500 | 손실: 0.2606 | 학습: 94.7% | 검증: 86.6% | lr: 1.00e-03 | 0.3s
  에폭 542/1500 | 손실: 0.2543 | 학습: 94.9% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 543/1500 | 손실: 0.2627 | 학습: 95.2% | 검증: 87.1% | lr: 1.00e-03 | 0.3s
  에폭 544/1500 | 손실: 0.2580 | 학습: 95.1% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 545/1500 | 손실: 0.2586 | 학습: 95.1% | 검증: 87.0% | lr: 1.00e-03 | 0.3s
  에폭 546/1500 | 손실: 0.2507 | 학습: 95.2% | 검증: 86.8% | lr: 1.00e-03 | 0.3s
  에폭 547/1500 | 손실: 0.2584 | 학습: 95.2% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 548/1500 | 손실: 0.2569 | 학습: 95.2% | 검증: 86.6% | lr: 1.00e-03 | 0.3s
  에폭 549/1500 | 손실: 0.2590 | 학습: 95.0% | 검증: 86.5% | lr: 1.00e-03 | 0.3s
  에폭 550/1500 | 손실: 0.2582 | 학습: 94.8% | 검증: 86.7% | lr: 1.00e-03 | 0.3s
  에폭 551/1500 | 손실: 0.2594 | 학습: 95.2% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 552/1500 | 손실: 0.2582 | 학습: 95.1% | 검증: 86.6% | lr: 1.00e-03 | 0.3s
  에폭 553/1500 | 손실: 0.2573 | 학습: 95.2% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 554/1500 | 손실: 0.2562 | 학습: 94.9% | 검증: 86.8% | lr: 1.00e-03 | 0.3s
  에폭 555/1500 | 손실: 0.2510 | 학습: 95.1% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 556/1500 | 손실: 0.2469 | 학습: 95.1% | 검증: 87.4% | lr: 1.00e-03 | 0.3s ★
  에폭 557/1500 | 손실: 0.2588 | 학습: 95.1% | 검증: 86.8% | lr: 1.00e-03 | 0.3s
  에폭 558/1500 | 손실: 0.2531 | 학습: 94.7% | 검증: 86.8% | lr: 1.00e-03 | 0.3s
  에폭 559/1500 | 손실: 0.2556 | 학습: 94.9% | 검증: 87.1% | lr: 1.00e-03 | 0.3s
  에폭 560/1500 | 손실: 0.2572 | 학습: 95.1% | 검증: 86.8% | lr: 1.00e-03 | 0.3s
  에폭 561/1500 | 손실: 0.2647 | 학습: 94.9% | 검증: 86.5% | lr: 1.00e-03 | 0.3s
  에폭 562/1500 | 손실: 0.2558 | 학습: 95.1% | 검증: 87.1% | lr: 1.00e-03 | 0.3s
  에폭 563/1500 | 손실: 0.2544 | 학습: 95.2% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 564/1500 | 손실: 0.2586 | 학습: 95.1% | 검증: 87.3% | lr: 1.00e-03 | 0.3s
  에폭 565/1500 | 손실: 0.2591 | 학습: 95.2% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 566/1500 | 손실: 0.2576 | 학습: 95.2% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 567/1500 | 손실: 0.2531 | 학습: 95.3% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 568/1500 | 손실: 0.2578 | 학습: 95.2% | 검증: 86.5% | lr: 1.00e-03 | 0.3s
  에폭 569/1500 | 손실: 0.2558 | 학습: 95.0% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 570/1500 | 손실: 0.2580 | 학습: 95.1% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 571/1500 | 손실: 0.2511 | 학습: 95.3% | 검증: 87.0% | lr: 1.00e-03 | 0.3s
  에폭 572/1500 | 손실: 0.2536 | 학습: 95.0% | 검증: 87.2% | lr: 1.00e-03 | 0.3s
  에폭 573/1500 | 손실: 0.2508 | 학습: 95.0% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 574/1500 | 손실: 0.2569 | 학습: 95.2% | 검증: 87.1% | lr: 1.00e-03 | 0.3s
  에폭 575/1500 | 손실: 0.2572 | 학습: 95.2% | 검증: 87.0% | lr: 1.00e-03 | 0.3s
  에폭 576/1500 | 손실: 0.2553 | 학습: 95.0% | 검증: 86.8% | lr: 1.00e-03 | 0.3s
  에폭 577/1500 | 손실: 0.2592 | 학습: 95.3% | 검증: 86.8% | lr: 1.00e-03 | 0.3s
  에폭 578/1500 | 손실: 0.2508 | 학습: 95.4% | 검증: 86.8% | lr: 1.00e-03 | 0.3s
  에폭 579/1500 | 손실: 0.2568 | 학습: 95.2% | 검증: 86.8% | lr: 1.00e-03 | 0.3s
  에폭 580/1500 | 손실: 0.2499 | 학습: 95.4% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 581/1500 | 손실: 0.2590 | 학습: 95.3% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 582/1500 | 손실: 0.2554 | 학습: 95.3% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 583/1500 | 손실: 0.2533 | 학습: 95.2% | 검증: 86.8% | lr: 1.00e-03 | 0.3s
  에폭 584/1500 | 손실: 0.2556 | 학습: 95.2% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 585/1500 | 손실: 0.2559 | 학습: 95.3% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 586/1500 | 손실: 0.2522 | 학습: 95.0% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 587/1500 | 손실: 0.2531 | 학습: 95.1% | 검증: 86.6% | lr: 1.00e-03 | 0.3s
  에폭 588/1500 | 손실: 0.2611 | 학습: 95.2% | 검증: 86.8% | lr: 1.00e-03 | 0.3s
  에폭 589/1500 | 손실: 0.2546 | 학습: 95.2% | 검증: 87.2% | lr: 1.00e-03 | 0.3s
  에폭 590/1500 | 손실: 0.2528 | 학습: 95.2% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 591/1500 | 손실: 0.2602 | 학습: 95.3% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 592/1500 | 손실: 0.2548 | 학습: 95.1% | 검증: 87.0% | lr: 1.00e-03 | 0.3s
  에폭 593/1500 | 손실: 0.2553 | 학습: 95.1% | 검증: 86.7% | lr: 1.00e-03 | 0.3s
  에폭 594/1500 | 손실: 0.2558 | 학습: 95.3% | 검증: 87.1% | lr: 1.00e-03 | 0.3s
  에폭 595/1500 | 손실: 0.2511 | 학습: 95.3% | 검증: 87.2% | lr: 1.00e-03 | 0.3s
  에폭 596/1500 | 손실: 0.2551 | 학습: 95.0% | 검증: 86.8% | lr: 1.00e-03 | 0.3s
  에폭 597/1500 | 손실: 0.2566 | 학습: 95.2% | 검증: 87.1% | lr: 1.00e-03 | 0.3s
  에폭 598/1500 | 손실: 0.2517 | 학습: 95.0% | 검증: 86.7% | lr: 1.00e-03 | 0.3s
  에폭 599/1500 | 손실: 0.2531 | 학습: 95.1% | 검증: 87.0% | lr: 1.00e-03 | 0.3s
  에폭 600/1500 | 손실: 0.2550 | 학습: 95.3% | 검증: 87.1% | lr: 1.00e-03 | 0.3s
  에폭 601/1500 | 손실: 0.2501 | 학습: 95.0% | 검증: 87.0% | lr: 1.00e-03 | 0.3s
  에폭 602/1500 | 손실: 0.2579 | 학습: 95.4% | 검증: 87.0% | lr: 1.00e-03 | 0.3s
  에폭 603/1500 | 손실: 0.2558 | 학습: 95.1% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 604/1500 | 손실: 0.2533 | 학습: 95.4% | 검증: 87.0% | lr: 1.00e-03 | 0.3s
  에폭 605/1500 | 손실: 0.2587 | 학습: 95.4% | 검증: 87.0% | lr: 1.00e-03 | 0.3s
  에폭 606/1500 | 손실: 0.2529 | 학습: 95.0% | 검증: 86.8% | lr: 1.00e-03 | 0.3s
  에폭 607/1500 | 손실: 0.2574 | 학습: 95.5% | 검증: 87.1% | lr: 5.00e-04 | 0.3s
  에폭 608/1500 | 손실: 0.2555 | 학습: 95.5% | 검증: 87.4% | lr: 5.00e-04 | 0.3s
  에폭 609/1500 | 손실: 0.2502 | 학습: 95.6% | 검증: 87.3% | lr: 5.00e-04 | 0.3s
  에폭 610/1500 | 손실: 0.2462 | 학습: 95.4% | 검증: 87.3% | lr: 5.00e-04 | 0.3s
  에폭 611/1500 | 손실: 0.2424 | 학습: 95.6% | 검증: 87.4% | lr: 5.00e-04 | 0.3s
  에폭 612/1500 | 손실: 0.2573 | 학습: 95.4% | 검증: 87.0% | lr: 5.00e-04 | 0.3s
  에폭 613/1500 | 손실: 0.2494 | 학습: 95.7% | 검증: 87.4% | lr: 5.00e-04 | 0.3s
  에폭 614/1500 | 손실: 0.2435 | 학습: 95.6% | 검증: 87.1% | lr: 5.00e-04 | 0.3s
  에폭 615/1500 | 손실: 0.2504 | 학습: 95.5% | 검증: 87.0% | lr: 5.00e-04 | 0.3s
  에폭 616/1500 | 손실: 0.2411 | 학습: 95.7% | 검증: 87.3% | lr: 5.00e-04 | 0.3s
  에폭 617/1500 | 손실: 0.2401 | 학습: 95.5% | 검증: 87.3% | lr: 5.00e-04 | 0.3s
  에폭 618/1500 | 손실: 0.2409 | 학습: 95.7% | 검증: 87.2% | lr: 5.00e-04 | 0.3s
  에폭 619/1500 | 손실: 0.2446 | 학습: 95.5% | 검증: 87.5% | lr: 5.00e-04 | 0.3s ★
  에폭 620/1500 | 손실: 0.2468 | 학습: 95.5% | 검증: 87.6% | lr: 5.00e-04 | 0.3s ★
  에폭 621/1500 | 손실: 0.2434 | 학습: 95.6% | 검증: 87.4% | lr: 5.00e-04 | 0.3s
  에폭 622/1500 | 손실: 0.2484 | 학습: 95.6% | 검증: 87.4% | lr: 5.00e-04 | 0.3s
  에폭 623/1500 | 손실: 0.2462 | 학습: 95.7% | 검증: 87.6% | lr: 5.00e-04 | 0.3s
  에폭 624/1500 | 손실: 0.2441 | 학습: 95.5% | 검증: 86.9% | lr: 5.00e-04 | 0.3s
  에폭 625/1500 | 손실: 0.2478 | 학습: 95.5% | 검증: 87.4% | lr: 5.00e-04 | 0.3s
  에폭 626/1500 | 손실: 0.2436 | 학습: 95.7% | 검증: 87.6% | lr: 5.00e-04 | 0.3s
  에폭 627/1500 | 손실: 0.2484 | 학습: 95.5% | 검증: 87.5% | lr: 5.00e-04 | 0.3s
  에폭 628/1500 | 손실: 0.2446 | 학습: 95.4% | 검증: 87.2% | lr: 5.00e-04 | 0.3s
  에폭 629/1500 | 손실: 0.2422 | 학습: 95.7% | 검증: 87.4% | lr: 5.00e-04 | 0.3s
  에폭 630/1500 | 손실: 0.2417 | 학습: 95.7% | 검증: 87.6% | lr: 5.00e-04 | 0.3s
  에폭 631/1500 | 손실: 0.2440 | 학습: 95.7% | 검증: 87.4% | lr: 5.00e-04 | 0.3s
  에폭 632/1500 | 손실: 0.2371 | 학습: 95.9% | 검증: 87.4% | lr: 5.00e-04 | 0.3s
  에폭 633/1500 | 손실: 0.2438 | 학습: 95.5% | 검증: 87.4% | lr: 5.00e-04 | 0.3s
  에폭 634/1500 | 손실: 0.2434 | 학습: 95.7% | 검증: 87.2% | lr: 5.00e-04 | 0.3s
  에폭 635/1500 | 손실: 0.2422 | 학습: 95.8% | 검증: 87.6% | lr: 5.00e-04 | 0.3s ★
  에폭 636/1500 | 손실: 0.2482 | 학습: 95.8% | 검증: 87.3% | lr: 5.00e-04 | 0.3s
  에폭 637/1500 | 손실: 0.2452 | 학습: 95.6% | 검증: 87.2% | lr: 5.00e-04 | 0.3s
  에폭 638/1500 | 손실: 0.2386 | 학습: 95.7% | 검증: 87.4% | lr: 5.00e-04 | 0.3s
  에폭 639/1500 | 손실: 0.2414 | 학습: 95.8% | 검증: 87.5% | lr: 5.00e-04 | 0.3s
  에폭 640/1500 | 손실: 0.2490 | 학습: 95.8% | 검증: 87.1% | lr: 5.00e-04 | 0.3s
  에폭 641/1500 | 손실: 0.2391 | 학습: 95.5% | 검증: 87.3% | lr: 5.00e-04 | 0.3s
  에폭 642/1500 | 손실: 0.2399 | 학습: 95.7% | 검증: 87.5% | lr: 5.00e-04 | 0.3s
  에폭 643/1500 | 손실: 0.2436 | 학습: 95.7% | 검증: 87.2% | lr: 5.00e-04 | 0.3s
